시군구,어린이집명코드,점수,어린이집명,어린이집유형,운영현황,우편번호,주소,전화번호,팩스번호,보육실수,보육실면적,놀이터수,보육교직원수,정원,현원,통학차량운영여부,위도,경도,홈페이지주소
강남구,135,,브니엘어린이집,가정,정상,6335,"서울특별시 강남구 개포로109길 5 304동 105호, 106호(개포동, 대청아파트)",02-6160-5571,--,4,104,1,6,20,11,미운영,37.4939654,127.0750977,ys970623@hanmail.net
강남구,136,,한국타이어 동그라미 어린이집,직장,정상,6131,서울특별시 강남구 테헤란로13길 34 (역삼동),02-567-1606,02-567-1290,3,141,1,15,49,39,미운영,37.5018818,127.0317773,
강남구,137,,리틀삼육어린이집,가정,정상,6218,"서울특별시 강남구 선릉로69길 19 108동 102호(역삼동, 역삼래미안)",02-558-1369,--,2,80,0,1,19,1,미운영,37.4972813,127.0499616,
강남구,138,,리나어린이집,가정,정상,6377,서울특별시 강남구 밤고개로24길 66-18 ,02-2226-1139,022-2226-1139,3,85,0,5,20,10,미운영,37.4709675,127.1039414,
강남구,139,,강남키즈랜드어린이집,민간,정상,6250,서울특별시 강남구 역삼로8길 11 (역삼동),02-557-8112,050-4430-5549,4,136,0,7,49,49,미운영,37.4933826,127.0339124,
강남구,140,,햇살가득 어린이집,가정,정상,6365,"서울특별시 강남구 헌릉로590길 10 201동 104호(세곡동,신동아파밀리에)",02-451-7037,02-451-7037,4,84,0,6,19,10,미운영,37.4641165,127.10273,
강남구,141,,예원몬테소리어린이집,가정,정상,6365,서울특별시 강남구 헌릉로590길 11 세곡리엔파크아파트 307동 102호,02-451-5037,02-451-5031,4,84,0,6,19,12,미운영,37.4602722,127.1013494,
강남구,142,,리엔어린이집,민간,정상,6365,서울특별시 강남구 헌릉로590길 11 세곡리엔파크3단지 관리동,02-459-8004,--,4,79,0,6,25,22,미운영,37.4602722,127.1013494,
강남구,143,,큰꿈 어린이집,가정,정상,6284,서울특별시 강남구 삼성로 212 은마아파트 21-105,02-445-8558,--,3,84,0,6,19,14,미운영,,,http://cafe naver.com/bigdream family
강남구,144,,구름빵어린이집,민간,정상,6365,서울특별시 강남구 헌릉로590길 10 신동아파밀리에 관리동,02-459-8182,02-459-8182,4,87,0,7,28,24,미운영,37.4641165,127.10273,
강남구,145,,호야 어린이집,가정,정상,6365,서울특별시 강남구 헌릉로590길 11 세곡 리엔 파크 아파트 307-103,02-459-1592,--,4,84,0,5,19,13,미운영,37.4602722,127.1013494,
강남구,146,,꼬꼬마 어린이집,가정,정상,6284,"서울특별시 강남구 삼성로 212 17동 115호(대치동, 은마)",070-7571-4275,--,3,56,0,8,20,15,미운영,37.4959339,127.0639354,http://www.gncare.go.kr/ikokoma
강남구,147,,꼬꼬맘 어린이집,가정,정상,6314,서울특별시 강남구 논현로4길 41 (개포동),02-501-2020,02-569-5230,3,80,0,7,18,16,미운영,37.4740444,127.0530802,http://cafe.daum.net/cocomoms
강남구,148,,키즈랜드어린이집,민간,정상,6366,서울특별시 강남구 헌릉로590길 100 리엔파크 1단지 관리동 내 키즈랜드어린이집,02-451-5233,02-3412-5233,4,122,0,8,46,39,미운영,37.463447,127.101435,
강남구,149,,그레이튼어린이집,민간,정상,6219,서울특별시 강남구 도곡로43길 20 래미안그레이튼2단지 관리동,02-561-2205,02-561-2205,3,92,0,6,23,16,미운영,37.4964269,127.0482989,
강남구,150,,아이꿈 어린이집,가정,정상,6347,"서울특별시 강남구 광평로51길 27 404동 101호(수서동, 삼익아파트)",02-445-4639,--,3,84,0,4,20,5,미운영,37.4890187,127.1009042,
강남구,151,,동화속어린이집,민간,정상,6202,서울특별시 강남구 역삼로 456-2 1층,02-2247-0008,--,4,76,0,9,21,16,미운영,37.5022223,127.0572687,
강남구,152,,대웅 리틀베어 어린이집,직장,정상,6170,서울특별시 강남구 봉은사로114길 12 ,02-550-8885,02-550-8887,5,223,0,13,49,23,미운영,37.5143876,127.0654559,
강남구,153,,자곡단비어린이집,가정,정상,6370,"서울특별시 강남구 자곡로 260 417동 104호(자곡동, 강남한양수자인아파트)",02-6326-7879,02-6326-7879,4,64,0,6,20,19,미운영,37.478345,127.113784,
강남구,154,,사랑나무 어린이집,가정,정상,6366,서울특별시 강남구 헌릉로590길 63 리엔파크 아파트 503동 104호,02-451-4002,--,5,81,0,5,20,14,미운영,37.4602722,127.1013494,
강남구,155,,행복누리 어린이집,가정,휴지,6366,서울특별시 강남구 헌릉로590길 63 세곡리엔파크 아파트 501동104호,02-6338-5252,--,4,84,2,0,19,0,미운영,37.4602722,127.1013494,
강남구,156,,엔젤스타 어린이집,가정,정상,6366,서울특별시 강남구 헌릉로590길 63 세곡리엔파크 아파트 512동 102호,02-2226-2700,02-2226-2700,4,84,0,7,19,17,미운영,37.4602722,127.1013494,
강남구,157,,밀튼어린이집,민간,정상,6366,서울특별시 강남구 헌릉로590길 88 세곡리엔파크 4단지 관리동,02-3411-6227,--,4,89,0,5,33,10,미운영,37.4623275,127.1020437,
강남구,158,,지예슬어린이집,직장,정상,6126,서울특별시 강남구 테헤란로25길 43 ,02-3453-5638,--,3,180,1,15,68,53,미운영,37.5033259,127.0346009,
강남구,159,,청담샛별(강남구청직장분원)어린이집,직장,정상,6012,서울특별시 강남구 압구정로79길 26 4층,02-511-7535,02-511-7503,3,167,1,6,55,30,미운영,37.5250521,127.049284,http://gncare.go.kr/chungdamnewstar
강남구,160,,포도나무 어린이집,가정,정상,6355,서울특별시 강남구 광평로19길 15 목련타운 아파트 109동103호,02-445-9486,-9931,3,56,2,6,20,18,미운영,37.4849078,127.085378,
강남구,161,,IBK 참 ! 좋은 어린이집,직장,정상,6199,서울특별시 강남구 선릉로 332 ,02-552-2527,--,4,276,1,12,49,42,미운영,37.4993953,127.0517005,
강남구,162,,초록어린이집,국공립,정상,6366,서울특별시 강남구 헌릉로590길 63 세곡5단지 리엔파크 관리동,02-445-2326,02-445-2327,5,180,0,10,42,37,미운영,37.4602722,127.1013494,
강남구,163,,보미나어린이집,국공립,정상,6115,서울특별시 강남구 학동로20길 25-9 .,02-545-0967,02-545-0965,3,276,0,13,38,38,미운영,37.5112405,127.0289689,
강남구,164,,강남구청 직장어린이집,직장,정상,6090,서울특별시 강남구 학동로 426 ,02-2176-0950,02-545-0951,6,306,1,18,98,76,미운영,37.5175282,127.0474699,
강남구,165,,아기사랑 어린이집,가정,정상,6263,서울특별시 강남구 도곡로18길 34 3동 103호(도곡현대아파트),02-571-3022,010-571-3023,4,72,4,7,20,19,미운영,,,
강남구,166,,자곡나무어린이집,민간,정상,6321,서울특별시 강남구 자곡로7길 8-18 ,02-445-0032,02-445-0032,4,132,0,7,46,29,운영,37.4946164,127.0332791,dmsdhr3050@naver.com
강남구,167,,우리어린이집,국공립,정상,6171,서울특별시 강남구 봉은사로114길 13 서울의료원 내,02-3453-5988,02-3453-5982,5,191,1,11,59,55,미운영,37.5125229,127.06649,
강남구,168,,조이너스어린이집,가정,정상,6247,서울특별시 강남구 역삼로19길 12 조이너스아파트 101호,02-566-9550,02-566-9550,3,84,0,6,20,20,미운영,37.4958223,127.0373824,
강남구,169,,담희어린이집,민간,정상,6076,서울특별시 강남구 영동대로138길 12 청담자이아파트 관리동,02-3445-1120,02-516-1124,6,248,1,12,58,56,미운영,37.5236248,127.0573797,
강남구,170,,미래나무어린이집,직장,정상,6126,서울특별시 강남구 논현로99길 21 ,02-2051-7331,02-566-7702,3,186,2,12,70,46,운영,37.5031679,127.03368,
강남구,171,,대치사랑어린이집,가정,정상,6284,"서울특별시 강남구 삼성로 212 15동 109호(대치동,은마아파트)",02-6447-2121,02-3452-2121,3,84,0,4,20,6,미운영,37.4951836,127.0634808,
강남구,172,,해나무어린이집,가정,정상,6375,서울특별시 강남구 자곡로 21 209동 102호,02-451-4785,02-415-4785,3,57,0,4,20,12,미운영,37.474172,127.0950243,
강남구,173,,키즈열매어린이집,가정,정상,6375,서울특별시 강남구 자곡로 21 LH푸르지오아파트 205-103,02-6407-6110,--,3,56,0,8,20,20,미운영,37.4668029,127.0940281,
강남구,174,,마술피리어린이집,가정,정상,6375,서울특별시 강남구 자곡로 21 206동 101호,02-459-4333,--,3,67,0,7,20,17,미운영,37.474172,127.0950243,
강남구,175,,세곡키즈어린이집,가정,정상,6375,서울특별시 강남구 자곡로 21 LH푸르지오 215동 101호,070-8747-1108,02-3412-1108,3,63,0,7,20,20,미운영,37.467249,127.0942845,cafe.daum.net/segokkids
강남구,176,,은하수어린이집,가정,휴지,6375,서울특별시 강남구 자곡로 21 LH푸르지오 204동 104호,02-451-9955,02-451-9555,3,60,0,2,20,0,미운영,37.467249,127.0942845,www.은하수어린이집.kr
강남구,177,,세곡푸르지오어린이집,국공립,정상,6375,서울특별시 강남구 자곡로 21 LH푸르지오아파트(관리동),02-3411-5200,02-3411-5233,4,143,0,10,49,49,미운영,37.4668029,127.0940281,
강남구,178,,베스트에코비어린이집,가정,정상,6362,서울특별시 강남구 광평로34길 55 강남데시앙포레아파트 105동 104,02-445-8332,--,3,73,0,5,20,11,미운영,37.4807917,127.0904871,
강남구,179,,다솜어린이집,가정,정상,6347,"서울특별시 강남구 광평로51길 27 402동 104호(수서동, 삼익아파트)",02-445-2982,02-445-2982,3,58,0,7,20,14,미운영,37.4890187,127.1009042,
강남구,180,,엔젤어린이집,가정,휴지,6216,서울특별시 강남구 언주로 332 역삼푸르지오106동101호,02-501-3310,--,3,70,0,0,20,0,미운영,37.4976,127.0467981,
강남구,181,,이베이코리아베이트리어린이집,직장,정상,6126,서울특별시 강남구 테헤란로25길 53 ,02-566-3236,02-566-3238,3,148,1,14,49,40,미운영,37.5039917,127.0340449,
강남구,182,,그림어린이집,가정,정상,6200,서울특별시 강남구 역삼로70길 19-14 101호,070-8749-5899,--,3,52,0,6,14,13,미운영,37.5005693,127.0546227,
강남구,183,,한신휴플러스어린이집,민간,정상,6378,서울특별시 강남구 밤고개로27길 20 관리동,02-578-7866,070-4324-7866,4,102,0,7,35,19,미운영,37.4737808,127.1065697,
강남구,184,,래미안도곡카운티어린이집,민간,정상,6275,서울특별시 강남구 선릉로 227 래미안도곡카운티아파트 관리동,070-7776-3617,--,4,92,0,9,34,34,미운영,37.4939742,127.0471811,
강남구,185,,가온어린이집,국공립,정상,6365,서울특별시 강남구 헌릉로618길 8 대왕초등학교내,02-445-7890,02-445-7895,5,211,1,13,77,73,미운영,37.4642163,127.1051545,http://gncare.go.kr/gaonkid
강남구,186,,수연어린이집,국공립,정상,6097,서울특별시 강남구 봉은사로59길 22 .,02-546-6873,02-546-6874,4,132,0,12,48,40,미운영,37.5124091,127.0455419,
강남구,187,,조이빅스맘어린이집,민간,정상,6314,서울특별시 강남구 논현로6길 19 ,02-573-1264,--,3,64,0,6,24,17,미운영,37.4736938,127.0509411,www.bigsmom.com/137
강남구,188,,예다솜어린이집,국공립,정상,6376,서울특별시 강남구 헌릉로571길 20 강남LH1단지(관리동),02-3412-1000,02-3412-1231,4,143,0,9,49,49,미운영,37.4676589,127.098748,
강남구,189,,서이어린이집,가정,정상,6376,서울특별시 강남구 헌릉로571길 20 강남LH1단지 111-102,02-459-7878,02-459-7878,4,91,0,7,20,17,미운영,37.4676589,127.098748,blog.naver.com/seoi2162
강남구,190,,라온 어린이집,가정,정상,6347,서울특별시 강남구 광평로51길 27 404동 106호,02-3412-1024,--,3,91,0,3,19,0,미운영,37.4890673,127.101008,
강남구,191,,신한마리오어린이집,국공립,정상,6223,서울특별시 강남구 테헤란로30길 27 ,02-567-6705,02-567-6706,6,444,1,13,71,66,미운영,37.4994368,127.0398816,
강남구,192,,예꿈어린이집,가정,정상,6376,서울특별시 강남구 헌릉로571길 20 LH e-편한세상 105동 105호,02-445-2828,02-445-2835,3,55,0,6,20,10,미운영,37.4676589,127.098748,
강남구,193,,대치도담 어린이집,국공립,정상,6205,서울특별시 강남구 선릉로64길 33 도곡초등학교(대치4동),02-565-6433,02-565-6434,6,390,1,13,68,58,미운영,37.498989,127.054575,
강남구,194,,가로수 어린이집,국공립,정상,6029,서울특별시 강남구 압구정로18길 28 신구초등학교,02-511-5466,02-511-5465,5,220,1,14,64,52,미운영,37.5233379,127.0240519,
강남구,195,,세곡연두 어린이집,국공립,정상,6374,서울특별시 강남구 자곡로3길 22 LH강남3단지(관리동),02-451-4488,02-451-4484,5,210,0,10,49,48,미운영,37.4704781,127.0909543,
강남구,196,,이레어린이집,가정,정상,6043,서울특별시 강남구 강남대로146길 28 103동 101호,02-516-2003,02-546-2003,3,62,0,7,20,17,미운영,37.5146969,127.0227423,
강남구,197,,LH서울어린이집,직장,정상,6100,서울특별시 강남구 선릉로121길 12 ,02-3416-3687,02-3416-3689,4,162,1,9,34,24,미운영,37.5142854,127.0409153,www.puruni.com/lhso
강남구,198,,풀무원어린이집,직장,정상,6367,서울특별시 강남구 광평로 280 4층,02-3412-7007,02-3412-7117,4,196,1,16,74,57,미운영,37.4872829,127.1031088,
강남구,199,,삼성숲어린이집,민간,정상,6093,서울특별시 강남구 봉은사로61길 36 ,02-511-2152,02-511-2152,6,229,0,9,49,17,미운영,37.5134518,127.0458974,
강남구,200,,무지개어린이집,가정,정상,6370,서울특별시 강남구 자곡로 260 한양수자인아파트 407동 106호,02-3414-1004,--,4,73,0,6,20,20,미운영,37.478345,127.113784,
강남구,201,,아이비어린이집,가정,휴지,6370,서울특별시 강남구 자곡로 260 한양수자인아파트 416동 105호,02-451-2005,--,4,69,0,0,20,0,미운영,37.478345,127.113784,
강남구,202,,세곡나비어린이집,국공립,정상,6370,서울특별시 강남구 자곡로 230 래미안포레(관리동),02-3412-7755,02-3412-7756,7,224,1,12,79,79,미운영,37.476164,127.107705,
강남구,203,,세곡햇빛어린이집,국공립,정상,6370,서울특별시 강남구 자곡로 260 강남한양수자인(관리동),02-451-5088,02-451-5066,5,267,1,9,67,67,미운영,37.478345,127.113784,www.gncare.go.kr/sunshine
강남구,204,,꼬망새어린이집,가정,정상,6370,"서울특별시 강남구 밤고개로21길 25 306동 102호(자곡동, 래미안포레)",02-6674-1001,--,3,56,0,7,19,18,미운영,37.4753262,127.1080318,
강남구,205,,광림어린이집,민간,정상,6031,서울특별시 강남구 논현로175길 49 ,02-2056-5743,--,5,202,1,11,49,47,미운영,37.5242838,127.0254331,
강남구,206,,아이맘어린이집,가정,정상,6362,서울특별시 강남구 광평로34길 55 강남데시앙포레아파트 114동 103호,02-6677-6984,--,3,77,0,6,20,19,미운영,37.4807917,127.0904871,
강남구,207,,숲속이네어린이집,가정,정상,6362,서울특별시 강남구 광평로34길 55 강남데시앙포레아파트 109동 101호,02-3411-1005,02-3411-1005,3,69,0,5,20,11,미운영,37.4807917,127.0904871,
강남구,208,,산들어린이집,국공립,정상,6374,서울특별시 강남구 자곡로3길 45 강남 브리즈힐(관리동),02-445-0045,02-445-2045,4,119,1,11,45,43,미운영,37.4741609,127.0962152,
강남구,209,,자곡어린이집,국공립,정상,6372,서울특별시 강남구 자곡로 175 LH 강남아이파크(관리동),02-445-3340,02-445-3341,4,231,1,9,49,49,미운영,37.4737864,127.1017461,
강남구,210,,토리에코비어린이집,가정,정상,6341,서울특별시 강남구 양재대로55길 12 120동 101호(수서1단지아파트),02-445-7332,--,3,31,0,5,11,8,미운영,37.4925325,127.0893074,http://iw-ss1.ecobee.kr
강남구,211,,자곡아이파크어린이집,가정,정상,6372,서울특별시 강남구 자곡로 175 LH강남아이파크 705동 102호,02-575-3049,--,3,67,0,3,20,5,미운영,37.4737864,127.1017461,
강남구,212,,에코비어린이집,가정,정상,6370,"서울특별시 강남구 자곡로 260 402동 102호(자곡동,강남한양수자인)",02-3411-7208,02-3411-7208,4,87,0,6,20,19,미운영,37.478345,127.113784,
강남구,213,,강남아이자람어린이집,가정,정상,6372,"서울특별시 강남구 자곡로 175 704동 102호(자곡동,LH강남아이파크)",02-6397-5999,--,3,70,0,7,20,13,미운영,37.4737864,127.1017461,
강남구,214,,힐즈어린이집,협동,정상,6374,서울특별시 강남구 자곡로 101 래미안강남힐즈어린이집,02-3411-9663,02-3411-9664,5,278,1,11,69,56,미운영,37.472441,127.098004,
강남구,215,,GKL행복어린이집,직장,정상,6085,서울특별시 강남구 삼성로122길 7 GKL 행복 어린이집,02-3448-4571,--,4,241,1,22,60,43,미운영,37.5172509,127.0536578,
강남구,216,,세아별어린이집,직장,정상,6188,서울특별시 강남구 영동대로 325 해암빌딩 2층,02-553-7212,02-553-7214,4,236,1,15,70,32,운영,37.5033475,127.0654114,
강남구,217,,예쁜꿈어린이집,가정,정상,6337,서울특별시 강남구 개포로110길 15 우성7차아파트 107동 104호,02-6160-5950,--,4,59,0,5,19,16,미운영,37.4916737,127.076988,
